,id,Region,Altitude,Productor,Price,Points,Quality,Precio_final,Calidad,Quality_map,Region_map,Productor_map
2666,2667,Loja,1400,Teófilo Villanueva Riquelme S.L.,9.4,86.08,Excelente,10.876348620267809,2.0,2.0,2,9
2667,2668,Loja,1500,Chelo Palomar Mancebo S.A.,8.11,86.08,Excelente,10.37786587331513,2.0,2.0,2,1
2668,2669,Loja,1300,Chelo Palomar Mancebo S.A.,6.39,86.0,Excelente,8.285945424946451,2.0,2.0,2,1
2669,2670,Manabí,1200,Familia Serra S.L.,9.13,86.0,Excelente,10.792407231362578,2.0,2.0,3,6
2670,2671,Orellana,1700,Hermanos Miranda S.C.P,6.36,86.0,Excelente,8.960324902605981,2.0,2.0,4,5
2671,2672,El Oro,1400,Chelo Palomar Mancebo S.A.,9.39,86.0,Excelente,10.866712381937022,2.0,2.0,0,1
2672,2673,Sucumbios,1700,Baquero & Asociados S.Coop.,8.06,86.0,Excelente,10.448846934949287,2.0,2.0,1,2
2673,2674,Zamora Chinchipe,1200,Familia Serra S.L.,8.58,86.0,Excelente,10.619586350539945,2.0,2.0,5,6
2674,2675,Zamora Chinchipe,1200,Chelo Palomar Mancebo S.A.,7.3,85.92,Excelente,8.76225120700848,2.0,2.0,5,1
2675,2676,Zamora Chinchipe,1700,Fabián Santamaria Carlos S.L.L.,6.78,85.92,Excelente,8.877767518218063,2.0,2.0,5,7
2676,2677,El Oro,1300,Fabián Santamaria Carlos S.L.L.,7.47,85.92,Excelente,9.478834813960523,2.0,2.0,0,7
2677,2678,Manabí,1700,Familia Soto S.A.,5.92,85.83,Excelente,8.077131182217483,2.0,2.0,3,3
2678,2679,Loja,1400,Hermanos Miranda S.C.P,5.01,85.83,Excelente,7.239326001811746,2.0,2.0,2,5
2679,2680,El Oro,1700,Hermanos Miranda S.C.P,6.24,85.83,Excelente,8.326816237314702,2.0,2.0,0,5
2680,2681,Loja,1500,Baquero & Asociados S.Coop.,8.85,85.83,Excelente,10.850743141527646,2.0,2.0,2,2
2681,2682,Zamora Chinchipe,1200,Fabián Santamaria Carlos S.L.L.,9.4,85.75,Excelente,10.983890820610357,2.0,2.0,5,7
2682,2683,Orellana,1500,Teófilo Villanueva Riquelme S.L.,5.99,85.75,Excelente,8.232762530308712,2.0,2.0,4,9
2683,2684,Orellana,1600,Goicoechea y Tapia S.L.,9.29,85.75,Excelente,11.827057340210798,2.0,2.0,4,0
2684,2685,Orellana,1500,Fabián Santamaria Carlos S.L.L.,8.2,85.58,Excelente,9.823394449659315,2.0,2.0,4,7
2685,2686,Zamora Chinchipe,1600,Familia Soto S.A.,5.83,85.58,Excelente,8.205552577497388,2.0,2.0,5,3
2686,2687,El Oro,1600,Familia Soto S.A.,5.09,85.58,Excelente,6.989927138289115,2.0,2.0,0,3
2687,2688,Imbabura,1200,Goicoechea y Tapia S.L.,9.19,85.5,Excelente,11.328685315625943,2.0,2.0,6,0
2688,2689,Loja,1700,Familia Serra S.L.,8.9,85.5,Excelente,11.572706162825462,2.0,2.0,2,6
2689,2690,Manabí,1400,Familia Serra S.L.,5.61,85.5,Excelente,7.638381773745385,2.0,2.0,3,6
2690,2691,Imbabura,1300,Familia Soto S.A.,7.76,85.5,Excelente,9.29709061823228,2.0,2.0,6,3
2691,2692,El Oro,1600,Fabián Santamaria Carlos S.L.L.,5.57,85.5,Excelente,7.930202049248157,2.0,2.0,0,7
2692,2693,Zamora Chinchipe,1700,Fabián Santamaria Carlos S.L.L.,7.55,85.42,Excelente,9.769977727431346,2.0,2.0,5,7
2693,2694,Zamora Chinchipe,1300,Fabián Santamaria Carlos S.L.L.,9.95,85.42,Excelente,11.468005539493806,2.0,2.0,5,7
2694,2695,Zamora Chinchipe,1700,Baquero & Asociados S.Coop.,5.82,85.42,Excelente,8.211463462519399,2.0,2.0,5,2
2695,2696,Loja,1500,Chelo Palomar Mancebo S.A.,9.03,85.42,Excelente,10.801056715071915,2.0,2.0,2,1
2696,2697,Orellana,1600,Baquero & Asociados S.Coop.,7.41,85.42,Excelente,9.807808170585941,2.0,2.0,4,2
2697,2698,Loja,1700,Teófilo Villanueva Riquelme S.L.,5.78,85.33,Excelente,8.190170786985929,2.0,2.0,2,9
2698,2699,Orellana,1300,Inmobiliaria Calderon & Asociados S.L.N.E,7.04,85.33,Excelente,9.029587670562528,2.0,2.0,4,8
2699,2700,El Oro,1700,Fabián Santamaria Carlos S.L.L.,8.07,85.33,Excelente,10.571554858857585,2.0,2.0,0,7
2700,2701,Imbabura,1300,Goicoechea y Tapia S.L.,5.59,85.33,Excelente,7.433287678252953,2.0,2.0,6,0
2701,2702,El Oro,1200,Baquero & Asociados S.Coop.,9.24,85.33,Excelente,10.456503829703433,2.0,2.0,0,2
2702,2703,Zamora Chinchipe,1500,Hermanos Miranda S.C.P,7.81,85.33,Excelente,10.28356156648643,2.0,2.0,5,5
2703,2704,Zamora Chinchipe,1500,Baquero & Asociados S.Coop.,9.51,85.33,Excelente,11.697250325892808,2.0,2.0,5,2
2704,2705,Zamora Chinchipe,1300,Goicoechea y Tapia S.L.,5.66,85.33,Excelente,7.605532326308059,2.0,2.0,5,0
2705,2706,El Oro,1700,Inmobiliaria Calderon & Asociados S.L.N.E,8.45,85.25,Excelente,10.080500277818706,2.0,2.0,0,8
2706,2707,Sucumbios,1200,Chelo Palomar Mancebo S.A.,5.55,85.25,Excelente,7.357342668494744,2.0,2.0,1,1
2707,2708,El Oro,1300,Comercializadora Múgica & Asociados S.Com.,7.9,85.25,Excelente,9.925895722230624,2.0,2.0,0,4
2708,2709,Imbabura,1300,Baquero & Asociados S.Coop.,8.64,85.17,Excelente,10.433210799024074,2.0,2.0,6,2
2709,2710,Sucumbios,1700,Familia Serra S.L.,5.27,85.17,Excelente,7.175100385848249,2.0,2.0,1,6
2710,2711,Sucumbios,1200,Familia Soto S.A.,8.55,85.08,Excelente,9.826639316307459,2.0,2.0,1,3
2711,2712,Sucumbios,1600,Fabián Santamaria Carlos S.L.L.,8.04,85.08,Excelente,9.586076400407137,2.0,2.0,1,7
2712,2713,Loja,1300,Chelo Palomar Mancebo S.A.,7.5,85.08,Excelente,8.887740681001288,2.0,2.0,2,1
2713,2714,Manabí,1600,Chelo Palomar Mancebo S.A.,5.63,85.08,Excelente,7.790931792281604,2.0,2.0,3,1
2714,2715,Loja,1500,Familia Serra S.L.,9.79,85.08,Excelente,11.633069951114008,2.0,2.0,2,6
2715,2716,Imbabura,1200,Teófilo Villanueva Riquelme S.L.,9.23,85.08,Excelente,10.907143334288406,2.0,2.0,6,9
2716,2717,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,8.47,85.08,Excelente,11.086411086227757,2.0,2.0,5,4
2717,2718,Orellana,1300,Familia Serra S.L.,8.9,85.08,Excelente,10.50912231669863,2.0,2.0,4,6
2718,2719,Sucumbios,1600,Teófilo Villanueva Riquelme S.L.,5.2,85.0,Excelente,7.079142631872262,2.0,2.0,1,9
2719,2720,Loja,1600,Familia Soto S.A.,9.26,85.0,Excelente,10.67689046910457,2.0,2.0,2,3
2720,2721,Loja,1300,Goicoechea y Tapia S.L.,5.53,85.0,Excelente,7.823895903237119,2.0,2.0,2,0
2721,2722,El Oro,1600,Teófilo Villanueva Riquelme S.L.,9.24,85.0,Excelente,11.559756114551664,2.0,2.0,0,9
2722,2723,Sucumbios,1300,Familia Soto S.A.,7.48,85.0,Excelente,8.87559232427784,2.0,2.0,1,3
2723,2724,Imbabura,1400,Comercializadora Múgica & Asociados S.Com.,6.54,85.0,Excelente,8.33695000795066,2.0,2.0,6,4
2724,2725,Orellana,1500,Fabián Santamaria Carlos S.L.L.,9.25,85.0,Excelente,11.182051744993132,2.0,2.0,4,7
2725,2726,Zamora Chinchipe,1400,Familia Serra S.L.,8.97,85.0,Excelente,10.597736932350841,2.0,2.0,5,6
2726,2727,Imbabura,1300,Fabián Santamaria Carlos S.L.L.,7.83,85.0,Excelente,9.170687754355766,2.0,2.0,6,7
2727,2728,Orellana,1500,Fabián Santamaria Carlos S.L.L.,9.35,85.0,Excelente,10.870153484347327,2.0,2.0,4,7
2728,2729,El Oro,1400,Familia Serra S.L.,6.44,84.92,Bueno,8.213066274047145,1.0,1.0,0,6
2729,2730,Orellana,1500,Fabián Santamaria Carlos S.L.L.,7.27,84.92,Bueno,8.639631961853073,1.0,1.0,4,7
2730,2731,Orellana,1700,Comercializadora Múgica & Asociados S.Com.,9.29,84.92,Bueno,10.864832272291475,1.0,1.0,4,4
2731,2732,Orellana,1300,Comercializadora Múgica & Asociados S.Com.,5.73,84.92,Bueno,7.021207314403138,1.0,1.0,4,4
2732,2733,Loja,1700,Goicoechea y Tapia S.L.,8.36,84.92,Bueno,10.170966806908758,1.0,1.0,2,0
2733,2734,El Oro,1600,Familia Soto S.A.,8.05,84.92,Bueno,10.121719315925061,1.0,1.0,0,3
2734,2735,Orellana,1400,Fabián Santamaria Carlos S.L.L.,5.38,84.92,Bueno,7.205126617448724,1.0,1.0,4,7
2735,2736,El Oro,1500,Familia Soto S.A.,6.4,84.92,Bueno,7.622573604855963,1.0,1.0,0,3
2736,2737,Loja,1500,Inmobiliaria Calderon & Asociados S.L.N.E,5.97,84.92,Bueno,7.710105318736331,1.0,1.0,2,8
2737,2738,Sucumbios,1500,Comercializadora Múgica & Asociados S.Com.,5.46,84.83,Bueno,7.035054571027967,1.0,1.0,1,4
2738,2739,Zamora Chinchipe,1500,Hermanos Miranda S.C.P,8.8,84.83,Bueno,10.705302646660748,1.0,1.0,5,5
2739,2740,Zamora Chinchipe,1600,Goicoechea y Tapia S.L.,8.11,84.83,Bueno,9.54702963524227,1.0,1.0,5,0
2740,2741,Sucumbios,1400,Chelo Palomar Mancebo S.A.,6.46,84.83,Bueno,8.190737755307028,1.0,1.0,1,1
2741,2742,Imbabura,1200,Chelo Palomar Mancebo S.A.,9.2,84.83,Bueno,10.89720259732857,1.0,1.0,6,1
2742,2743,Orellana,1400,Hermanos Miranda S.C.P,8.03,84.75,Bueno,9.400923291101742,1.0,1.0,4,5
2743,2744,Imbabura,1400,Fabián Santamaria Carlos S.L.L.,6.6,84.75,Bueno,8.171397942992511,1.0,1.0,6,7
2744,2745,Zamora Chinchipe,1400,Familia Serra S.L.,9.39,84.75,Bueno,10.836337166007555,1.0,1.0,5,6
2745,2746,Loja,1700,Familia Serra S.L.,9.24,84.75,Bueno,11.326910877386094,1.0,1.0,2,6
2746,2747,Loja,1400,Chelo Palomar Mancebo S.A.,5.55,84.75,Bueno,7.199329395873933,1.0,1.0,2,1
2747,2748,Sucumbios,1700,Hermanos Miranda S.C.P,5.01,84.67,Bueno,6.972368155871845,1.0,1.0,1,5
2748,2749,Manabí,1200,Familia Soto S.A.,8.31,84.67,Bueno,9.34240528218055,1.0,1.0,3,3
2749,2750,Imbabura,1600,Teófilo Villanueva Riquelme S.L.,8.64,84.67,Bueno,9.857880365466071,1.0,1.0,6,9
2750,2751,El Oro,1200,Chelo Palomar Mancebo S.A.,7.65,84.67,Bueno,9.289223691467207,1.0,1.0,0,1
2751,2752,Loja,1600,Hermanos Miranda S.C.P,7.83,84.67,Bueno,9.146451250504914,1.0,1.0,2,5
2752,2753,Manabí,1700,Baquero & Asociados S.Coop.,7.91,84.67,Bueno,9.103123399625828,1.0,1.0,3,2
2753,2754,Zamora Chinchipe,1300,Hermanos Miranda S.C.P,8.4,84.67,Bueno,9.548503967795856,1.0,1.0,5,5
2754,2755,Sucumbios,1200,Comercializadora Múgica & Asociados S.Com.,6.29,84.67,Bueno,7.51816822589339,1.0,1.0,1,4
2755,2756,Sucumbios,1500,Teófilo Villanueva Riquelme S.L.,6.56,84.67,Bueno,8.286663196173764,1.0,1.0,1,9
2756,2757,Orellana,1500,Inmobiliaria Calderon & Asociados S.L.N.E,8.01,84.67,Bueno,9.730191192442957,1.0,1.0,4,8
2757,2758,Sucumbios,1700,Chelo Palomar Mancebo S.A.,5.3,84.67,Bueno,6.961082095275499,1.0,1.0,1,1
2758,2759,Sucumbios,1500,Inmobiliaria Calderon & Asociados S.L.N.E,8.46,84.67,Bueno,9.841060459565918,1.0,1.0,1,8
2759,2760,Zamora Chinchipe,1600,Baquero & Asociados S.Coop.,9.03,84.67,Bueno,10.387938231552562,1.0,1.0,5,2
2760,2761,Orellana,1200,Chelo Palomar Mancebo S.A.,5.09,84.67,Bueno,6.409023777118015,1.0,1.0,4,1
2761,2762,Loja,1700,Fabián Santamaria Carlos S.L.L.,7.4,84.67,Bueno,9.41908671282143,1.0,1.0,2,7
2762,2763,Zamora Chinchipe,1300,Familia Serra S.L.,7.5,84.67,Bueno,8.646072173885893,1.0,1.0,5,6
2763,2764,El Oro,1400,Familia Soto S.A.,5.5,84.67,Bueno,6.877596960224592,1.0,1.0,0,3
2764,2765,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,7.12,84.67,Bueno,8.602497027760679,1.0,1.0,5,4
2765,2766,El Oro,1600,Goicoechea y Tapia S.L.,7.37,84.67,Bueno,9.136385842408425,1.0,1.0,0,0
2766,2767,Zamora Chinchipe,1200,Teófilo Villanueva Riquelme S.L.,5.63,84.58,Bueno,6.88417413198292,1.0,1.0,5,9
2767,2768,Imbabura,1200,Baquero & Asociados S.Coop.,7.27,84.58,Bueno,8.398816653919132,1.0,1.0,6,2
2768,2769,Sucumbios,1200,Baquero & Asociados S.Coop.,6.72,84.58,Bueno,8.042769041617822,1.0,1.0,1,2
2769,2770,Manabí,1400,Chelo Palomar Mancebo S.A.,9.03,84.58,Bueno,10.777749907985745,1.0,1.0,3,1
2770,2771,Manabí,1600,Comercializadora Múgica & Asociados S.Com.,7.74,84.58,Bueno,9.023435401283448,1.0,1.0,3,4
2771,2772,Imbabura,1300,Inmobiliaria Calderon & Asociados S.L.N.E,6.86,84.58,Bueno,7.85274673172217,1.0,1.0,6,8
2772,2773,Zamora Chinchipe,1300,Fabián Santamaria Carlos S.L.L.,9.82,84.58,Bueno,10.579855745499591,1.0,1.0,5,7
2773,2774,El Oro,1500,Baquero & Asociados S.Coop.,5.75,84.58,Bueno,7.644366646560266,1.0,1.0,0,2
2774,2775,Imbabura,1400,Baquero & Asociados S.Coop.,7.96,84.58,Bueno,9.349489758989145,1.0,1.0,6,2
2775,2776,Imbabura,1400,Fabián Santamaria Carlos S.L.L.,9.72,84.58,Bueno,10.87961199133432,1.0,1.0,6,7
2776,2777,Orellana,1600,Chelo Palomar Mancebo S.A.,6.34,84.58,Bueno,8.26159104954993,1.0,1.0,4,1
2777,2778,Zamora Chinchipe,1500,Goicoechea y Tapia S.L.,8.42,84.58,Bueno,10.244113239283273,1.0,1.0,5,0
2778,2779,Manabí,1500,Baquero & Asociados S.Coop.,9.07,84.58,Bueno,10.499887223186093,1.0,1.0,3,2
2779,2780,Sucumbios,1700,Familia Soto S.A.,9.72,84.58,Bueno,11.36244001482388,1.0,1.0,1,3
2780,2781,Imbabura,1300,Familia Serra S.L.,5.59,84.5,Bueno,7.368249276424057,1.0,1.0,6,6
2781,2782,Manabí,1300,Familia Serra S.L.,5.07,84.5,Bueno,6.52294921170829,1.0,1.0,3,6
2782,2783,El Oro,1400,Teófilo Villanueva Riquelme S.L.,5.17,84.5,Bueno,6.892896120066952,1.0,1.0,0,9
2783,2784,Loja,1500,Baquero & Asociados S.Coop.,8.02,84.5,Bueno,9.708437185427169,1.0,1.0,2,2
2784,2785,Sucumbios,1400,Goicoechea y Tapia S.L.,7.26,84.5,Bueno,9.136985227418105,1.0,1.0,1,0
2785,2786,Sucumbios,1600,Comercializadora Múgica & Asociados S.Com.,5.95,84.5,Bueno,7.754795063841037,1.0,1.0,1,4
2786,2787,Imbabura,1700,Fabián Santamaria Carlos S.L.L.,7.93,84.5,Bueno,9.24297183468521,1.0,1.0,6,7
2787,2788,Imbabura,1200,Comercializadora Múgica & Asociados S.Com.,8.05,84.5,Bueno,9.626774836928266,1.0,1.0,6,4
2788,2789,El Oro,1600,Familia Soto S.A.,8.94,84.5,Bueno,10.450264388601783,1.0,1.0,0,3
2789,2790,Loja,1400,Familia Soto S.A.,6.77,84.5,Bueno,8.318148515384369,1.0,1.0,2,3
2790,2791,El Oro,1300,Familia Soto S.A.,6.05,84.5,Bueno,7.817673347478497,1.0,1.0,0,3
2791,2792,El Oro,1700,Teófilo Villanueva Riquelme S.L.,9.16,84.5,Bueno,11.248506503308061,1.0,1.0,0,9
2792,2793,Zamora Chinchipe,1400,Familia Soto S.A.,5.93,84.5,Bueno,7.401508051703397,1.0,1.0,5,3
2793,2794,Orellana,1400,Inmobiliaria Calderon & Asociados S.L.N.E,5.42,84.42,Bueno,6.644016020382479,1.0,1.0,4,8
2794,2795,Imbabura,1400,Familia Serra S.L.,9.36,84.42,Bueno,10.251317383753644,1.0,1.0,6,6
2795,2796,Manabí,1300,Baquero & Asociados S.Coop.,6.8,84.42,Bueno,7.750129333558139,1.0,1.0,3,2
2796,2797,Imbabura,1700,Baquero & Asociados S.Coop.,5.25,84.42,Bueno,6.941314997988504,1.0,1.0,6,2
2797,2798,Imbabura,1700,Comercializadora Múgica & Asociados S.Com.,5.89,84.42,Bueno,7.958475521262432,1.0,1.0,6,4
2798,2799,Imbabura,1700,Teófilo Villanueva Riquelme S.L.,6.47,84.42,Bueno,7.927870544543249,1.0,1.0,6,9
2799,2800,Orellana,1200,Comercializadora Múgica & Asociados S.Com.,9.4,84.42,Bueno,10.858906667713676,1.0,1.0,4,4
2800,2801,Sucumbios,1200,Hermanos Miranda S.C.P,6.74,84.42,Bueno,8.272920803480039,1.0,1.0,1,5
2801,2802,Zamora Chinchipe,1300,Hermanos Miranda S.C.P,9.23,84.33,Bueno,10.545868140695813,1.0,1.0,5,5
2802,2803,Sucumbios,1300,Comercializadora Múgica & Asociados S.Com.,5.01,84.33,Bueno,6.787680707630219,1.0,1.0,1,4
2803,2804,Manabí,1700,Inmobiliaria Calderon & Asociados S.L.N.E,9.65,84.33,Bueno,11.343712044163981,1.0,1.0,3,8
2804,2805,Manabí,1400,Baquero & Asociados S.Coop.,6.05,84.33,Bueno,7.174470088166861,1.0,1.0,3,2
2805,2806,Loja,1600,Familia Serra S.L.,6.57,84.33,Bueno,8.487149627891993,1.0,1.0,2,6
2806,2807,Orellana,1300,Hermanos Miranda S.C.P,6.5,84.33,Bueno,8.299003071246979,1.0,1.0,4,5
2807,2808,Zamora Chinchipe,1600,Teófilo Villanueva Riquelme S.L.,5.12,84.33,Bueno,6.6173886645076285,1.0,1.0,5,9
2808,2809,Sucumbios,1600,Goicoechea y Tapia S.L.,8.4,84.33,Bueno,9.56345359876713,1.0,1.0,1,0
2809,2810,Manabí,1500,Familia Serra S.L.,7.31,84.33,Bueno,8.711028353863153,1.0,1.0,3,6
2810,2811,Loja,1500,Goicoechea y Tapia S.L.,7.2,84.33,Bueno,8.744530624494075,1.0,1.0,2,0
2811,2812,Sucumbios,1400,Hermanos Miranda S.C.P,5.1,84.33,Bueno,6.4929605238258326,1.0,1.0,1,5
2812,2813,Orellana,1600,Familia Serra S.L.,5.6,84.33,Bueno,7.4364805230760584,1.0,1.0,4,6
2813,2814,Imbabura,1400,Baquero & Asociados S.Coop.,5.21,84.25,Bueno,6.51824691749195,1.0,1.0,6,2
2814,2815,Imbabura,1300,Fabián Santamaria Carlos S.L.L.,8.31,84.25,Bueno,9.172358389837079,1.0,1.0,6,7
2815,2816,Orellana,1600,Hermanos Miranda S.C.P,9.73,84.25,Bueno,11.44436517756281,1.0,1.0,4,5
2816,2817,Orellana,1300,Hermanos Miranda S.C.P,6.44,84.25,Bueno,7.506839313264741,1.0,1.0,4,5
2817,2818,Sucumbios,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.45,84.25,Bueno,11.246217813572551,1.0,1.0,1,8
2818,2819,El Oro,1700,Goicoechea y Tapia S.L.,9.84,84.25,Bueno,11.20040114662735,1.0,1.0,0,0
2819,2820,Loja,1300,Familia Serra S.L.,5.96,84.25,Bueno,7.048335503253452,1.0,1.0,2,6
2820,2821,Orellana,1400,Goicoechea y Tapia S.L.,5.21,84.25,Bueno,6.419185324562247,1.0,1.0,4,0
2821,2822,El Oro,1200,Familia Serra S.L.,6.32,84.25,Bueno,7.400090652205837,1.0,1.0,0,6
2822,2823,El Oro,1700,Goicoechea y Tapia S.L.,6.08,84.25,Bueno,8.035356318109406,1.0,1.0,0,0
2823,2824,El Oro,1500,Goicoechea y Tapia S.L.,9.93,84.25,Bueno,11.873707639058509,1.0,1.0,0,0
2824,2825,Sucumbios,1700,Teófilo Villanueva Riquelme S.L.,9.17,84.25,Bueno,10.311177754553139,1.0,1.0,1,9
2825,2826,Zamora Chinchipe,1700,Inmobiliaria Calderon & Asociados S.L.N.E,9.49,84.25,Bueno,10.652584819631718,1.0,1.0,5,8
2826,2827,Manabí,1300,Fabián Santamaria Carlos S.L.L.,5.59,84.25,Bueno,7.103578938014043,1.0,1.0,3,7
2827,2828,Imbabura,1500,Teófilo Villanueva Riquelme S.L.,9.05,84.25,Bueno,10.882677068945195,1.0,1.0,6,9
2828,2829,Manabí,1500,Fabián Santamaria Carlos S.L.L.,5.43,84.25,Bueno,6.990734611498663,1.0,1.0,3,7
2829,2830,Imbabura,1600,Baquero & Asociados S.Coop.,8.63,84.25,Bueno,10.418753533631591,1.0,1.0,6,2
2830,2831,Zamora Chinchipe,1300,Familia Serra S.L.,9.18,84.25,Bueno,10.32869277878954,1.0,1.0,5,6
2831,2832,El Oro,1500,Comercializadora Múgica & Asociados S.Com.,8.33,84.25,Bueno,9.858132166973748,1.0,1.0,0,4
2832,2833,Manabí,1700,Familia Soto S.A.,5.5,84.17,Bueno,7.507620446391258,1.0,1.0,3,3
2833,2834,Loja,1600,Teófilo Villanueva Riquelme S.L.,7.24,84.17,Bueno,8.865520953190124,1.0,1.0,2,9
2834,2835,Orellana,1200,Hermanos Miranda S.C.P,5.54,84.17,Bueno,6.811972037479754,1.0,1.0,4,5
2835,2836,Orellana,1200,Hermanos Miranda S.C.P,9.31,84.17,Bueno,10.223651089588428,1.0,1.0,4,5
2836,2837,Sucumbios,1700,Baquero & Asociados S.Coop.,8.68,84.17,Bueno,10.132763164249871,1.0,1.0,1,2
2837,2838,Sucumbios,1600,Fabián Santamaria Carlos S.L.L.,8.88,84.17,Bueno,10.39796423445472,1.0,1.0,1,7
2838,2839,Orellana,1700,Goicoechea y Tapia S.L.,6.99,84.17,Bueno,8.882037061919393,1.0,1.0,4,0
2839,2840,Orellana,1300,Hermanos Miranda S.C.P,7.28,84.17,Bueno,8.840075282935548,1.0,1.0,4,5
2840,2841,Manabí,1300,Goicoechea y Tapia S.L.,5.09,84.17,Bueno,6.679006821861214,1.0,1.0,3,0
2841,2842,Sucumbios,1700,Familia Serra S.L.,6.55,84.17,Bueno,8.258792125522671,1.0,1.0,1,6
2842,2843,Loja,1200,Hermanos Miranda S.C.P,8.5,84.17,Bueno,9.547116642688538,1.0,1.0,2,5
2843,2844,Imbabura,1600,Familia Serra S.L.,9.69,84.17,Bueno,11.699265840099315,1.0,1.0,6,6
2844,2845,Sucumbios,1600,Goicoechea y Tapia S.L.,5.07,84.17,Bueno,6.850155881813472,1.0,1.0,1,0
2845,2846,Zamora Chinchipe,1200,Goicoechea y Tapia S.L.,6.11,84.17,Bueno,7.541853907973211,1.0,1.0,5,0
2846,2847,El Oro,1600,Hermanos Miranda S.C.P,9.76,84.17,Bueno,11.703925299409441,1.0,1.0,0,5
2847,2848,El Oro,1300,Comercializadora Múgica & Asociados S.Com.,8.56,84.17,Bueno,9.54771019026927,1.0,1.0,0,4
2848,2849,Manabí,1400,Familia Soto S.A.,6.21,84.17,Bueno,7.797384928206376,1.0,1.0,3,3
2849,2850,Imbabura,1600,Inmobiliaria Calderon & Asociados S.L.N.E,8.88,84.17,Bueno,10.700588642186942,1.0,1.0,6,8
2850,2851,El Oro,1500,Teófilo Villanueva Riquelme S.L.,9.75,84.17,Bueno,10.604660532184848,1.0,1.0,0,9
2851,2852,El Oro,1300,Teófilo Villanueva Riquelme S.L.,6.76,84.17,Bueno,8.539258159680488,1.0,1.0,0,9
2852,2853,Zamora Chinchipe,1300,Teófilo Villanueva Riquelme S.L.,8.35,84.17,Bueno,9.652895026280726,1.0,1.0,5,9
2853,2854,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,7.9,84.13,Bueno,9.935104309978602,1.0,1.0,5,4
2854,2855,Sucumbios,1300,Chelo Palomar Mancebo S.A.,7.69,84.08,Bueno,9.452077378300174,1.0,1.0,1,1
2855,2856,Manabí,1700,Hermanos Miranda S.C.P,6.06,84.08,Bueno,7.6945191591796505,1.0,1.0,3,5
2856,2857,Manabí,1600,Fabián Santamaria Carlos S.L.L.,9.61,84.08,Bueno,10.56468083423806,1.0,1.0,3,7
2857,2858,Orellana,1300,Fabián Santamaria Carlos S.L.L.,7.04,84.08,Bueno,8.181238947140608,1.0,1.0,4,7
2858,2859,Sucumbios,1200,Comercializadora Múgica & Asociados S.Com.,9.54,84.08,Bueno,10.494145053686578,1.0,1.0,1,4
2859,2860,Imbabura,1600,Familia Soto S.A.,9.05,84.08,Bueno,10.433305755342719,1.0,1.0,6,3
2860,2861,Sucumbios,1500,Goicoechea y Tapia S.L.,6.92,84.08,Bueno,8.09616350832223,1.0,1.0,1,0
2861,2862,Loja,1500,Goicoechea y Tapia S.L.,6.56,84.08,Bueno,7.795996437446044,1.0,1.0,2,0
2862,2863,Loja,1600,Hermanos Miranda S.C.P,5.09,84.0,Bueno,6.680680016184017,1.0,1.0,2,5
2863,2864,El Oro,1500,Goicoechea y Tapia S.L.,8.75,84.0,Bueno,10.638593441003893,1.0,1.0,0,0
2864,2865,Imbabura,1600,Teófilo Villanueva Riquelme S.L.,8.49,84.0,Bueno,9.763907449965918,1.0,1.0,6,9
2865,2866,Manabí,1700,Comercializadora Múgica & Asociados S.Com.,5.12,84.0,Bueno,6.939675545649919,1.0,1.0,3,4
2866,2867,El Oro,1400,Chelo Palomar Mancebo S.A.,5.93,84.0,Bueno,7.815523157411247,1.0,1.0,0,1
2867,2868,Imbabura,1400,Familia Serra S.L.,8.62,84.0,Bueno,9.734649557344254,1.0,1.0,6,6
2868,2869,Manabí,1200,Hermanos Miranda S.C.P,6.34,84.0,Bueno,7.949905491508855,1.0,1.0,3,5
2869,2870,Imbabura,1500,Familia Serra S.L.,8.63,84.0,Bueno,9.680033579670987,1.0,1.0,6,6
2870,2871,Imbabura,1200,Familia Serra S.L.,8.4,84.0,Bueno,9.527717089355173,1.0,1.0,6,6
2871,2872,El Oro,1200,Familia Soto S.A.,6.72,84.0,Bueno,8.239871124239304,1.0,1.0,0,3
2872,2873,Sucumbios,1300,Chelo Palomar Mancebo S.A.,6.14,84.0,Bueno,7.762335143838115,1.0,1.0,1,1
2873,2874,Loja,1600,Fabián Santamaria Carlos S.L.L.,6.48,84.0,Bueno,7.785573606202435,1.0,1.0,2,7
2874,2875,Sucumbios,1600,Comercializadora Múgica & Asociados S.Com.,7.09,84.0,Bueno,8.454944660467687,1.0,1.0,1,4
2875,2876,Zamora Chinchipe,1300,Familia Soto S.A.,5.39,84.0,Bueno,7.005701364895121,1.0,1.0,5,3
2876,2877,Manabí,1300,Goicoechea y Tapia S.L.,6.48,84.0,Bueno,8.171583539274746,1.0,1.0,3,0
2877,2878,Imbabura,1300,Baquero & Asociados S.Coop.,5.43,84.0,Bueno,6.736900530871202,1.0,1.0,6,2
2878,2879,Loja,1300,Hermanos Miranda S.C.P,9.32,84.0,Bueno,10.018696621315863,1.0,1.0,2,5
2879,2880,Loja,1400,Hermanos Miranda S.C.P,9.0,84.0,Bueno,9.878282777310144,1.0,1.0,2,5
